name,landmark,lat,long,user_created,user_saved
COLDWELL BANKER RESIDENTIAL REAL ESTATE,Hotel,26.41362022,-81.9002991,,
COLDWELL BANKER RRE INC 0701 BONITA SPRINGS,Hotel,26.3967255,-81.81109954,,
COLDWELL BANKER,Hotel,26.64921621,-80.24113957,,
COLDWELL BANKER 3750 ELW,Hotel,28.06705024,-82.71989484,,
COLDWELL BANKER RRE,Hotel,27.98092586,-82.8271585,,
COLDWELL BANKER RRE 3743 N TPA,Hotel,28.07959692,-82.50699688,,
COLDWELL BANKER RRE BRADENTON 3638,Hotel,27.49563108,-82.60100269,,
COLDWELL BANKER RRE CAPE CORAL N,Hotel,26.59086452,-81.9414785,,
COLDWELL BANKER RRE SIESTA KEY 3758,Hotel,27.27664327,-82.56422522,,
COLDWELL BANKER RRE 3629 DT ST PETE,Hotel,27.7747702,-82.63237647,,
COLDWELL BANKER RRE BRADENTION 3638,Hotel,27.49563108,-82.60100269,,
COLDWELL BANKER RRE CAPE CORAL N 3311,Hotel,26.59086452,-81.9414785,,
COLDWELL BANKER RRE,Hotel,27.73603415,-82.74707171,,
NOOK,Hotel,30.45158623,-84.31046711,,
COLE RENTALS,Hotel,25.15092875,-80.38592362,,
COLE RENTAL,Hotel,28.2855057,-81.6590425,,
MARJORIE COLE,Hotel,30.28104233,-87.5170433,,
COLE RENTAL,Hotel,26.36220462,-81.86078349,,
COLES RENTALS,Hotel,28.29785381,-81.45868534,,
PARK COLE APARTMENTS,Hotel,26.01817432,-80.16078784,,
HIDDEN TREASURE,Hotel,30.16987615,-85.79600117,,
COLEMAN RENTALS,Hotel,28.28777641,-81.45611236,,
WILLOWBROOK II APARTMENTS,Hotel,25.99358712,-80.2269743,,
WILLOWBROOK II APARTMENTS,Hotel,25.99359374,-80.22646532,,
COLEMAN'S RENTAL,Hotel,28.28777242,-81.45563696,,
SHARON M COLEMAN,Hotel,30.67182543,-81.43188748,,
COLEMAN RENTAL,Hotel,28.27065799,-81.58888096,,
COLE'S RENTAL,Hotel,28.28988492,-81.46535851,,
COLES RENTALS,Hotel,28.21289584,-81.64763957,,
ORANGE VILLA,Hotel,28.34936075,-81.67785597,,
COLESHILL PROPERTIES,Hotel,28.30647879,-81.59949443,,
PAUL COLETTA,Hotel,28.27161153,-81.46633427,,
GINDROZ RENTALS,Hotel,28.33656181,-81.63758409,,
PARK TERRACE APTS,Hotel,27.77927571,-82.70154373,,
WILLIAMS APARTMENTS,Hotel,25.83056316,-80.22168987,,
COLFOSCO LLC,Hotel,26.57623074,-81.94830635,,
COLFOSCO LLC,Hotel,26.57591462,-81.94882675,,
COLFOSCO LLC,Hotel,26.62734369,-81.92389436,,
ACEBO APARTMENTS,Hotel,25.84543181,-80.30770577,,
ACEBO APARTMENTS,Hotel,25.84142677,-80.27091178,,
BISHOP RENTAL,Hotel,28.24539972,-81.5793889,,
CAMPBELL RENTALS,Hotel,28.33221508,-81.66505276,,
PROBERT RENTAL,Hotel,28.35995393,-81.64634915,,
ENDLESS SUMMER VACATIONS OF DAVENPORT,Hotel,28.32379491,-81.66504836,,
COLINWOOD APRTMENTS LLC,Hotel,28.52134435,-81.37776766,,
COLISEUM APARTMENTS LLC,Hotel,27.77725559,-82.64205882,,
COLL RENTAL,Hotel,28.34816595,-81.42723109,,
BLUE BREEZE,Hotel,24.71453152,-81.07510623,,
DICKENS COURT APTS 700-710,Hotel,25.86191751,-80.12575489,,
COLLEGE COURT USF LLC,Hotel,28.06600177,-82.39240864,,
COLLEGE ROW PROPERTIES,Hotel,29.65296558,-82.33479411,,
COLLEGE SQUARE APARTMENTS,Hotel,30.96488649,-85.49753505,,
COLLEGE SQUARE,Hotel,30.44127981,-84.32198386,,
COLLEGIATE VILLAGE INN,Hotel,28.59547779,-81.21469794,,
COLLEGIATE VILLAGE INN APTS,Hotel,28.59328192,-81.21173733,,
AQUA CLUB I,Hotel,30.45235045,-84.31647858,,
AQUA CLUB II,Hotel,30.45235045,-84.31647858,,
AQUA PALMS,Hotel,30.46035784,-84.29887491,,
AQUA COVE,Hotel,30.48333358,-84.29189867,,
SUN BAY APARTMENTS,Hotel,29.63640364,-82.33417335,,
COLLETT'S RENTAL,Hotel,28.32147012,-81.61466779,,
COLLIC RENTALS,Hotel,28.32951377,-81.49323149,,
LANDING AT APPLEYARD,Hotel,30.44753272,-84.33704914,,
ASPEN RIDGE APARTMENTS,Hotel,29.61770325,-82.37227763,,
LAKESIDE APARTMENTS,Hotel,27.93073004,-82.28372275,,
LAKES,Hotel,28.18973876,-82.4393161,,
PRESERVE AT SAN LUIS APARTMENTS,Hotel,30.46235158,-84.32691599,,
UNION PARK ON FLETCHER,Hotel,28.0701955,-82.41856444,,
COLLIER TOWERS LLC,Hotel,27.5308408,-82.73953319,,
POLO CLUB APARTMENTS,Hotel,30.45418986,-84.31448018,,
CROSSING AT SANTA FE PHASE 2,Hotel,29.68353893,-82.42673991,,
RENTAL,Hotel,28.3217231,-81.60496089,,
COLLINGE'S RENTAL,Hotel,28.36136531,-81.66836625,,
COLLINGS RENTAL,Hotel,27.70406778,-82.7204133,,
COLLINGS RENTAL,Hotel,28.34780282,-81.37209965,,
COLLINGSWOOD APARTMENTS,Hotel,26.75088064,-81.40687283,,
COLLINGWOOD RENTALS,Hotel,28.33624203,-81.49053852,,
COLLINGWOOD RENTALS,Hotel,28.33657141,-81.49032374,,
ALISA COLLINS,Hotel,30.13505626,-85.74619391,,
COLLINS RENTAL,Hotel,28.33102278,-81.61436679,,
COLLINS RENTAL,Hotel,28.2971217,-81.66218243,,
MEETINGHOUSE AT COLLINS COVE,Hotel,30.19897559,-81.71763063,,
UNIT 203E CASTILLO DEL SOL,Hotel,24.71891144,-81.0200521,,
SANDY POINT MOTEL,Hotel,29.90871552,-82.86578218,,
GALE SOUTH BEACH/ REGENT HOTAL,Hotel,25.79213664,-80.13025554,,
COLLINS APTS 2,Hotel,26.04096929,-80.15336561,,
COLLINS APTS 4,Hotel,26.03808588,-80.15224955,,
RADIANT REUNION,Hotel,28.26962342,-81.58364428,,
COLLINS RENTAL,Hotel,28.25248155,-81.56416024,,
COLLINS MILL CREEK APARTMENT HOMES,Hotel,30.63376677,-87.06489927,,
COLLINS PARK APARTMENTS LLC,Hotel,25.810035,-80.22862103,,
SOUTH BEACH HOTEL,Hotel,25.7964015,-80.12962368,,
SOUTHWIND TOWNHOMES,Hotel,30.1927018,-81.71950016,,
COLLINS RENTAL,Hotel,28.29331283,-81.65792069,,
COLLINS VACATION RENTALS,Hotel,29.66345318,-84.86151249,,
COLLINS VACATION RENTALS #1,Hotel,29.66345318,-84.86151249,,
COLLINS VACATION RENTALS #3,Hotel,29.66345318,-84.86151249,,
COLLIN VACATION RENTALS #4,Hotel,29.66345318,-84.86151249,,
SANDPIPER WAY,Hotel,26.79692571,-80.19945722,,
COLLINSON RENTALS,Hotel,28.13277942,-81.62785435,,
COLLINSON RENTAL,Hotel,28.25745246,-81.56425579,,
COLLOPY RENTAL,Hotel,28.13017932,-81.63064815,,
COLLOPY RENTAL,Hotel,28.39027577,-81.69464987,,
COLLWOOD CONDO ASSN,Hotel,27.79022496,-82.78858326,,
LAKES AT BRANDON WEST,Hotel,27.93917345,-82.34133413,,
TIFFANY APARTMENTS,Hotel,29.16257015,-82.17742684,,
COLOMBO RENTAL,Hotel,28.316588,-81.61421028,,
COLONIAL APTS,Hotel,25.77567329,-80.2199735,,
BROADWATER APARTMENTS,Hotel,25.66874485,-80.43953932,,
COLONIAL COMMONS APARTMENTS,Hotel,26.6077892,-81.81929812,,
COLONIAL COURT INN,Hotel,27.88188057,-82.85079888,,
BEST WESTERN EAST INN AND SUITES,Hotel,28.56725392,-81.26799259,,
COLONIAL LAKES APARTMENTS,Hotel,26.61691053,-80.12332384,,
COLONIAL OAKS,Hotel,29.63300333,-82.38869574,,
COLONIAL OAKS APARTMENTS,Hotel,27.81974143,-82.71983401,,
COLONIAL PARK APTS,Hotel,26.17425015,-80.1306959,,
COLONIAL PARK APARTMENTS,Hotel,26.17429065,-80.14292382,,
COLONIAL PINES APTS,Hotel,28.79457878,-81.73784435,,
COLONIAL GRAND AT RANDAL LAKES,Hotel,28.4323262,-81.23671666,,
PARK AT MILANO,Hotel,28.55050117,-81.48731271,,
COLONIAL SUNSET INC,Hotel,25.93208847,-80.18203243,,
COLONIAL SUNSET INC,Hotel,25.93210519,-80.18158443,,
SOUTHERN EXPOSURE,Hotel,29.62383154,-84.94091158,,
COLONY RESORT,Hotel,26.44829041,-82.02462862,,
CORAL CAY,Hotel,26.13248272,-80.10714636,,
COLONY COURT HOTEL MOTEL INC,Hotel,27.43577452,-80.32634924,,
COLONY COURT APARTMENTS,Hotel,28.83009707,-81.69537822,,
COLONY EAST APTS,Hotel,28.54578779,-81.30783644,,
COLONY HOTEL,Hotel,25.77746389,-80.13158029,,
COLONY HOUSE APARTMENTS,Hotel,30.43690243,-86.62008871,,
COLONY INN,Hotel,26.44829041,-82.02462862,,
COLONY LAKES APARTMENTS,Hotel,25.46853688,-80.45631739,,
COLONY APARTMENTS (THE),Hotel,25.68392285,-80.31914383,,
COLONY PARK,Hotel,26.69745533,-80.17241406,,
COLONY REEF CLUB,Hotel,29.80871157,-81.26642133,,
COLONY WEST APARTMENTS,Hotel,28.8028048,-81.7350843,,
HOTEL PALMS,Hotel,30.32518542,-81.39983742,,
OUTRIGGER BCH RESORT,Hotel,26.4227748,-81.9059457,,
COLQUHOUN RENTAL,Hotel,28.23335498,-81.57760753,,
COLT APTS,Hotel,29.22285692,-81.00809061,,
COLTON APARTMENTS LLC,Hotel,27.77679123,-82.63661813,,
SAM COLUCCI,Hotel,28.01662744,-82.7822925,,
LINCOLN PLAZA APTS,Hotel,25.78966983,-80.13392187,,
HAMPTON INN & SUITES LAKELAND-SOUTH POLK PARKWAY,Hotel,28.00156172,-81.98023212,,
COLUMBIA HOUSE APARTMENTS,Hotel,30.44259333,-84.32379102,,
COLUMBIA ONE APARTMENTS,Hotel,30.44302152,-84.32315642,,
HUTCHINSON ISLAND MARRIOTT BEACH RESORT & MARINA,Hotel,27.21061302,-80.18199019,,
SANDPIPER,Hotel,27.21061302,-80.18199019,,
MARRIOTT TAMPA WESTSHORE,Hotel,27.95233174,-82.5240808,,
COLUMBUS REALTY SOURCE,Hotel,27.53203509,-82.73758378,,
KIRLAND RENTALS,Hotel,28.31768856,-81.68050351,,
MOSS RENTAL,Hotel,28.16399569,-81.62106452,,
KOTOWICH RENTAL,Hotel,28.29963467,-81.66676394,,
COLUMNS PROPERTIES,Hotel,30.30896752,-81.58819443,,
NO NAME 5 UNIT APARTMENTS,Hotel,29.24153649,-81.01612593,,
SBG PROPERTIES,Hotel,29.24174401,-81.0163493,,
COMBELIC RENTAL,Hotel,28.32321803,-81.60880042,,
LA CHATEAU LOGE,Hotel,27.62825374,-80.35306686,,
EAST OF SUN,Hotel,30.31830026,-86.13345869,,
COMET STREET APARTMENTS,Hotel,30.31780028,-81.72231394,,
COMFORT INN & SUITES,Hotel,28.81475722,-81.334772,,
COMMANDER PLACE APARTMENTS,Hotel,28.48627402,-81.30630603,,
COMMEAN RENTAL,Hotel,28.33572402,-81.63866515,,
COMMERCIAL A1A LLC,Hotel,26.1901046,-80.09686671,,
COMMERCIAL RENTAL INVEST,Hotel,25.76912603,-80.22172251,,
A 1 CONTEMPORARY PROP LP,Hotel,24.55044831,-81.77729753,,
COMMODORE BEACH CLUB,Hotel,27.79137721,-82.78971427,,
COMMODORE APARTMENTS,Hotel,27.77715383,-82.77468334,,
COMMODORE RENTAL PROGRAM,Hotel,30.13696199,-85.74973844,,
COMMONS ON ANNISTON APARTMENTS,Hotel,30.32000083,-81.54062058,,
COMMONS ON ANNISTON APARTMENTS,Hotel,30.32000083,-81.54062058,,
636 N GOLF COURSE DRIVE,Hotel,28.87173895,-82.56609705,,
COMMUNITY 8 PROPERTIES LLC,Hotel,26.11221105,-80.16192844,,
COMMUNITY 8 PROPERTIES LLC,Hotel,26.13482981,-80.15786006,,
AUGUSTINE CLUB APARTMENTS,Hotel,30.42507395,-84.24590192,,
KINGSWAY APARTMENTS,Hotel,25.72527601,-80.25362122,,
MORELAND APARTMENTS,Hotel,25.76497478,-80.21609133,,
DEVILLIERS GARDENS,Hotel,30.41780808,-87.22353629,,
WILLOW BROOK VILLAGE,Hotel,28.1684094,-80.67351626,,
SILVER POINTE APARTMENTS,Hotel,28.84161656,-81.90335727,,
AZALEA APARTMENTS,Hotel,27.63985398,-81.83216001,,
COMMUNITY OF HOPE,Hotel,28.13654866,-80.63244073,,
HOMESTEAD GARDEN APARTMENTS,Hotel,30.51434018,-87.31011566,,
FOUNDATION VILLAGE,Hotel,27.94323652,-82.79281509,,
METROPOLITAN BY COMO,Hotel,25.8006608,-80.12684009,,
COMPASS LAKE IN THE HILLS,Hotel,30.60818686,-85.38616741,,
RICH HOMES MANAGEMENT,Hotel,25.8665,-80.1269934,,
COPI 741,Hotel,25.82746192,-80.20940308,,
COPI 721,Hotel,25.82750233,-80.20894805,,
UPTOWN APARTMENTS,Hotel,27.77981838,-82.64031532,,
REEF RELIEF,Hotel,24.72816801,-81.00862797,,
COMPSON PLACE APARTMENTS,Hotel,26.54083586,-80.08953373,,
COMPTIS APTS,Hotel,25.85557938,-80.13237195,,
JULIE & ERIC COMPTON,Hotel,29.16291731,-80.97784462,,
COMPTON RENTALS,Hotel,28.26868465,-81.66383421,,
COMROW CONDO RENTAL,Hotel,28.32269249,-81.59330223,,
COMROW STREET LLC,Hotel,28.32274908,-81.59345936,,
DEE COMSTOCK,Hotel,30.63938573,-81.44203435,,
458 APTS,Hotel,25.76780072,-80.20202889,,
641 NW 2 ST APARTMENT,Hotel,25.77600955,-80.20536325,,
CONCILIO APT,Hotel,25.77097627,-80.21091901,,
CONCILIO APT,Hotel,25.76895344,-80.21376268,,
CONAMARIS INVESTMENT,Hotel,25.77003383,-80.21014831,,
CONBOY RENTALS,Hotel,28.32551745,-81.6807888,,
CONBOY RENTAL,Hotel,30.63090047,-81.43839173,,
COCOA BEACH STAY COTTAGES,Hotel,28.32252384,-80.60989091,,
244 APARTMENTS,Hotel,25.77354302,-80.28849988,,
BUILDING OCEAN RESERVE,Hotel,25.95558264,-80.121278,,
CONCH HOUSE MARINA RESORT,Hotel,29.89343327,-81.29569035,,
CONCH KEY VILLAS,Hotel,24.79029342,-80.89150696,,
CONCH KEY COTTAGES,Hotel,24.78474293,-80.89712186,,
CONCH REALTY SALES INC,Hotel,24.73036438,-81.03385961,,
CMC VERO LLC,Hotel,27.62964694,-80.35217612,,
CMC-01,Hotel,25.89289903,-80.17331908,,
CHAMBREL AT ISLAND LAKE,Hotel,28.696161,-81.36646827,,
AMELIA ISLAND WILLIAMS HOUSE,Hotel,30.66917879,-81.45850646,,
FLORIDIAN INN,Hotel,27.96112417,-82.76942314,,
3401 NW 5TH TERRACE,Hotel,26.27274648,-80.13145765,,
3300 NW 3RD AVENUE,Hotel,26.27228412,-80.12766022,,
3401 NW 3RD AVENUE,Hotel,26.2728638,-80.1283013,,
3400 NW 3RD AVENUE,Hotel,26.26098157,-80.11923128,,
450 NW 34TH STREET,Hotel,26.27187099,-80.12993371,,
500 NW 34TH STREET,Hotel,26.2718586,-80.13072243,,
3351 NW 5TH TERRACE,Hotel,26.27201301,-80.1314489,,
515 NW 34TH STREET,Hotel,26.27283443,-80.13019904,,
335 NW 34TH STREET,Hotel,26.2728536,-80.12893699,,
300 NW 34TH STREET,Hotel,26.2718939,-80.1283531,,
3400 NW 5TH TERRACE,Hotel,26.27282577,-80.13083346,,
400 NW 34TH STREET,Hotel,26.27188308,-80.1291438,,
CM-LAND20 LLC,Hotel,27.7754542,-82.77412445,,
LAKES AT SAN MARCOS APARTMENTS,Hotel,30.37308475,-84.27332354,,
TUSCANY APARTMENTS,Hotel,27.38716132,-82.47114053,,
FLAGLER POINTE APARTMENTS,Hotel,27.70994753,-82.66498383,,
WATERS EDGE APARTMENTS,Hotel,30.52762897,-87.21310632,,
WALDEN LAKEWOOD APTS,Hotel,27.99102792,-82.11830815,,
CNC LAI REALTY INC,Hotel,26.14264192,-80.17510908,,
CNE APARTMENTS,Hotel,25.80607229,-80.20932489,,
SEABREEZE,Hotel,30.36063758,-86.26925961,,
PARK AT ELLAND,Hotel,27.97829377,-82.73518188,,
BELLEAIR PALMS APTS,Hotel,27.92363013,-82.81392255,,
1259 NEW YORK AVE,Hotel,28.02264781,-82.7795466,,
KNIGHTS INN ON DIPLOMAT,Hotel,25.98763863,-80.12760174,,
COAST TO COAST PROPERTIES,Hotel,27.78059772,-82.63496506,,
COAST VACATION RENTALS,Hotel,30.379101,-86.37559614,,
PARK VIEW PLACE,Hotel,30.27019441,-81.59968994,,
SILVER SANDS,Hotel,27.41833194,-82.66488202,,
BEACH CLUB ANNA MARIA,Hotel,27.47784236,-82.70323605,,
CABANA BEACH CLUB,Hotel,27.41847829,-82.66502542,,
BEACH CASTLE,Hotel,27.40911561,-82.65591426,,
BEACH CLUB SIESTA KEY,Hotel,27.24865794,-82.53461299,,
CEDARS TENNIS RESORT,Hotel,27.41778778,-82.66003858,,
SARASOTA CONDOMINIUMS,Hotel,27.38777771,-82.64009897,,
MANATEE CONDOMINIUMS,Hotel,27.38777771,-82.64009897,,
MANATEE COUNTY HOMES,Hotel,27.38777771,-82.64009897,,
SARASOTA HOMES,Hotel,27.38777771,-82.64009897,,
BEACH CASTLE,Hotel,27.40946834,-82.65609527,,
STARFISH VILLAS,Hotel,30.23931585,-85.92014939,,
MIRAMAR COURT LLC,Hotel,30.3796354,-86.38689076,,
COASTAL JOE VACATION,Hotel,29.74416111,-85.39538939,,
MARCO ISLAND LAKESIDE INN,Hotel,25.94944303,-81.71884962,,
DAYTONA BEACH OCEAN WALK,Hotel,29.23188193,-81.01039859,,
COASTAL PROPERTY SERVICES INC,Hotel,30.16912257,-85.78891377,,
TALLAHASSEE CENTER CONDOMINIUMS,Hotel,30.44061115,-84.28413791,,
PLAZA TOWER CONDOMINIUMS,Hotel,30.43914488,-84.28412293,,
OCEAN VILLAGE CLUB CONDOMINIUM ASSOCIATION INC,Hotel,29.8164139,-81.26876617,,
ANASTASIA CONDOMINIUM ASSOCIATION INC,Hotel,29.8157758,-81.26337618,,
SEASIDE AT ANASTASIA CONDOMINIUM ASSOCIATION INC,Hotel,29.85623056,-81.26774467,,
WINDJAMMER CONDOMINIUM ASSOCIATION INC,Hotel,29.7439788,-81.24426021,,
BAREFOOT TRACE CONDOMINIUM ASSOCIATION INC,Hotel,29.7791745,-81.25708711,,
OCEAN VILLAGE CLUB CONDOMINIUM ASSOCIATION INC,Hotel,29.8164139,-81.26876617,,
COASTAL REALTY AND PROPERTY MANAGEMENT,Hotel,29.82356793,-81.27094202,,
COASTAL REALTY AND PROPERTY MANAGEMENT,Hotel,29.82356793,-81.27094202,,
CRESTON HOUSE CONDOMINIUM ASSOCIATION INC,Hotel,29.78527946,-81.25900982,,
"SAND DOLLAR I,II,III ASSOCIATION INC",Hotel,29.73791787,-81.24220538,,
DON DRIVE DUPLEXES,Hotel,30.44959617,-86.61049084,,
BEE JAY APARTMENTS,Hotel,28.38856663,-80.60325472,,
COASTAL VIBE VACATIONS LLC,Hotel,30.39699719,-86.58610974,,
COASTAL WATERS INN,Hotel,29.01036008,-80.87924769,,
COASTAL WAVE PROPERTIES LLC,Hotel,30.6542799,-81.43403406,,
COASTLINE CAPITAL LLC,Hotel,30.60034613,-81.45225989,,
SEA HORSE OCEANFRONT INN,Hotel,30.32423141,-81.39517182,,
ALMOST HEAVEN,Hotel,29.7032404,-85.38041215,,
COATES RENTAL,Hotel,28.35995393,-81.64634915,,
EBB TIDE APTS,Hotel,27.98663291,-82.82372448,,
MARVIN GARDENS APTS,Hotel,28.57972459,-81.38878651,,
IAN COBAIN,Hotel,28.12270933,-81.62712147,,
T E C APARTMENTS,Hotel,25.84627864,-80.19581046,,
BILL'S PLACE,Hotel,29.66830829,-83.37478077,,
HILTON GARDEN INN PENSACOLA AIRPORT,Hotel,30.48007425,-87.21735041,,
COBBLE NOVA AND WEISTO ALEX,Hotel,28.0285933,-80.6399127,,
COBBLESTONE CORNERS,Hotel,30.25149679,-81.6250097,,
COBEST PROPERTIES LLC,Hotel,25.76959418,-80.213274,,
OAKS APARTMENTS (THE),Hotel,25.68974735,-80.36664985,,
MICHAEL APTS,Hotel,25.90593951,-80.17220324,,
BUDGET LODGE MOTEL,Hotel,30.59378014,-83.1168586,,
COCHRAN MIAMI SHORES LLC,Hotel,25.86444704,-80.19320152,,
COCHRANE MICHAEL AND JOAN,Hotel,27.07836016,-82.41720169,,
COCHRANE RENTAL,Hotel,28.27544724,-81.66759734,,
COCKERILL RENTALS,Hotel,28.32069514,-81.60101811,,
COCO DABANNA LLC,Hotel,28.33521047,-81.49839421,,
COCO DEVELOPMENT LLC,Hotel,26.11468024,-80.16527106,,
COCO PLUM BEACH & TENNIS CLUB,Hotel,24.72570516,-81.00936827,,
COCO PLUM PROPERTIES,Hotel,24.72861983,-81.01366096,,
COCO PLUM VACATION RENTALS LLC,Hotel,24.7282802,-81.0381459,,
COCO SANDS LLC,Hotel,28.29207419,-80.60824229,,
COCO TREE HOME SERVICES LLC,Hotel,26.68843339,-81.98794838,,
WWW.COCOABEACHBEST.COM,Hotel,28.31765697,-80.60884694,,
ECONOLODGE COCOA BEACH,Hotel,28.34775072,-80.60939978,,
KURT'S COCOA BEACH RENTALS,Hotel,28.36585945,-80.60341721,,
COCOA BEACH CONDO RENTALS LP,Hotel,28.33164624,-80.61061211,,
BEACH PLACE GUESTHOUSES,Hotel,28.29221155,-80.60824536,,
COCOA BEACH SURF COMPANY,Hotel,28.35513187,-80.60831825,,
BEST WESTERN COCOA INN,Hotel,28.35967796,-80.79123802,,
COCOA TOWNHOMES APARTMENTS,Hotel,28.36910341,-80.74255105,,
COCOA VILLAGE APRTMENTS,Hotel,28.34933346,-80.72491717,,
COCOA VILLAGE SUITES,Hotel,28.35179576,-80.72592061,,
COCOBELLE RESORT CLUB,Hotel,26.13380907,-80.10739953,,
COCOLILO PROPERTIES CORP,Hotel,25.77583011,-80.21259748,,
COCOLILO PROPERTIES CORP,Hotel,25.77792951,-80.20979869,,
COCONUT BAY RESORT,Hotel,25.07737549,-80.46115758,,
COCONUT BEACH RESORT,Hotel,24.5474419,-81.79273222,,
COCONUT COVE RESORT & MARINA,Hotel,24.94728442,-80.59981981,,
JACLYN APARTMENTS,Hotel,25.84826357,-80.30921271,,
COCONUT INN,Hotel,27.69014208,-82.73723295,,
COCONUT PALMS II,Hotel,29.03302003,-80.89406397,,
COCONUT PALMS II,Hotel,29.03364716,-80.89356871,,
COCONUT PALMS,Hotel,29.03331333,-80.89410598,,
COCONUT PALMS,Hotel,29.03316639,-80.89294639,,
COCONUT PALMS LLC,Hotel,26.66786287,-81.88150532,,
"COCONUT PROPERTIES FLORIDA REAL ESTATE, INC.",Hotel,28.31775941,-80.60884752,,
COCONUT CONDO COLLECTIVE,Hotel,27.51551527,-82.72563577,,
COCONUTS RESORT COLLECTIVE,Hotel,27.51551527,-82.72563577,,
COCOREIT LP CONDO,Hotel,25.72713882,-80.25184513,,
CODY RENTAL,Hotel,29.50635308,-81.1396785,,
COE RENTAL,Hotel,28.25198524,-81.58377326,,
BELLE RIVE CLUB APARTMENTS,Hotel,30.20675607,-81.5548749,,
SOUTHERN SELECT VILLAS,Hotel,28.23082546,-81.65059086,,
HILTON GARDEN INN FT LAUDERDALE,Hotel,26.04947499,-80.15945098,,
COELHO AND LIMA INVESTMENTS,Hotel,28.31113735,-81.4844881,,
COELHO AND LIMA INVESTMENTS,Hotel,28.32762716,-81.48940071,,
COELHO'S RENTAL,Hotel,28.33932428,-81.64628482,,
MARINE PKWY RENTAL,Hotel,28.23759859,-82.74152609,,
COFAB PROPERTIES LLC,Hotel,26.17449303,-80.18629908,,
COFAB PROPERTIES LLC,Hotel,26.13805582,-80.12558041,,
2210 NW 7 CT,Hotel,26.13178395,-80.17244382,,
COFFEE POT BAYOU REALTY,Hotel,27.80279858,-82.63737072,,
COFFEY RENTAL,Hotel,28.33396703,-81.65303013,,
COFFEY RENTAL,Hotel,28.27692593,-81.46197874,,
COFFEY'S RENTAL,Hotel,28.32677281,-81.6287944,,
BAYVIEW APARTMENTS,Hotel,25.0160511,-80.5120393,,
COFRAN RENTAL,Hotel,24.69356517,-81.34760971,,
5511 APTS,Hotel,25.82604417,-80.2073442,,
OAKHURST MANOR,Hotel,30.50942995,-87.19085449,,
COGGESHALL HALL LLC,Hotel,28.07712659,-80.60597719,,
LEE HILLS APARTMENTS,Hotel,30.40277027,-84.26445603,,
CHALET VILLAS II,Hotel,30.42051535,-84.27716812,,
COGILL RENTAL,Hotel,28.24950303,-81.57112756,,
COGLEY APARTMENTS,Hotel,27.44549692,-82.53848276,,
BARRY COHEN CONDO,Hotel,24.55067556,-81.7756803,,
BOZY APT,Hotel,25.85519724,-80.12294878,,
SHERATON FORT LAUDERDALE AIRPORT HOTEL,Hotel,26.06180755,-80.1619725,,
COHEN RENTALS,Hotel,28.32269249,-81.59330223,,
COHEN APARTMENTS,Hotel,25.78140151,-80.25385721,,
COHEN APTS,Hotel,25.76987636,-80.21310078,,
COHEN RENTAL,Hotel,28.32274908,-81.59345936,,
COHEN APARTMENTS,Hotel,25.78173396,-80.25386889,,
COHEN'S RENTAL,Hotel,28.34024973,-81.49457612,,
COPE RENTAL,Hotel,30.29160013,-86.04848522,,
BENCHMARK APARTMENTS,Hotel,30.44238471,-85.0431062,,
LODGE APARTMENTS,Hotel,30.44313628,-85.04300104,,
ORDER MY STEPS CORP,Hotel,26.13291755,-80.17338317,,
COPENHAGEN WH LLC,Hotel,28.01800001,-81.75224971,,
COPPER RIDGE PROPERTIES,Hotel,28.29864555,-81.60097819,,
AIRWAYS APTS,Hotel,25.77772914,-80.27231802,,
325 MAJORCA AVE APTS,Hotel,25.7553161,-80.26174977,,
COQUINA INN DAYTONA BEACH,Hotel,29.20202185,-81.01699278,,
COQUINA ON THE BEACH,Hotel,27.30875397,-82.57286345,,
COQUINA VILLAGE SIDE,Hotel,28.35004376,-80.72335322,,
CORAL BAY LLC,Hotel,25.46011556,-80.48068215,,
CORAL BAY CT,Hotel,27.80044869,-82.65462833,,
COURTYARD AT THE PARK,Hotel,25.90077854,-80.16734391,,
CORAL GARDENS BEACH HOUSE,Hotel,27.57181463,-80.32602215,,
CORAL GATE 32 APARTMENTS LLC,Hotel,25.75982912,-80.24661595,,
CASA CORAL - CORAL HAMMOCK RENTAL LLC,Hotel,24.57385819,-81.73824619,,
CORAL HAVEN APARTMENTS,Hotel,25.74710111,-80.3602267,,
CORAL HEAD,Hotel,24.54969127,-81.79681114,,
CORAL HOUSE,Hotel,26.01701285,-80.1162627,,
CORAL ISLES PROPERTIES INC,Hotel,26.19668793,-80.12389901,,
CORAL PALMS APARTMENTS,Hotel,26.18442198,-81.69939336,,
CORAL PARK APARTMENTS LLC,Hotel,25.76455755,-80.20713576,,
HOLIDAY INN CORAL GABLES,Hotel,25.71269217,-80.27814684,,
CORAL PLACE APARTMENTS,Hotel,25.82505544,-80.21275793,,
CORAL RANCH APARTMENTS,Hotel,26.15129947,-80.11401983,,
CORAL REEF CLUB,Hotel,30.38318673,-86.43110131,,
CORAL REEF DEERFIELD LLC,Hotel,26.30560377,-80.07802506,,
CORAL REEF GUESTHOUSE LLC,Hotel,26.14450655,-80.11300138,,
CORAL REEF OWNERS ASSOCIATION,Hotel,30.15220861,-85.76990935,,
CORAL RIDGE APTS,Hotel,26.16645661,-80.10793035,,
CORAL RIDGE APARTMENTS,Hotel,26.18897189,-80.11007479,,
